2018-12-25 19:59:14 status unpacked lsb-base:all 9.20161125
2018-12-25 19:59:14 status half-configured lsb-base:all 9.20161125
2018-12-25 19:59:14 status installed lsb-base:all 9.20161125
2018-12-25 19:59:14 configure sensible-utils:all 0.0.9+deb9u1 <none>
2018-12-25 19:59:14 status unpacked sensible-utils:all 0.0.9+deb9u1
2018-12-25 19:59:14 status half-configured sensible-utils:all 0.0.9+deb9u1
2018-12-25 19:59:14 status installed sensible-utils:all 0.0.9+deb9u1
2018-12-25 19:59:14 configure ncurses-base:all 6.0+20161126-1+deb9u2 <none>
2018-12-25 19:59:14 status unpacked ncurses-base:all 6.0+20161126-1+deb9u2
2018-12-25 19:59:15 status unpacked ncurses-base:all 6.0+20161126-1+deb9u2
2018-12-25 19:59:15 status half-configured ncurses-base:all 6.0+20161126-1+deb9u2
2018-12-25 19:59:15 status installed ncurses-base:all 6.0+20161126-1+deb9u2
2018-12-25 19:59:15 configure libsemanage-common:all 2.6-2 <none>
2018-12-25 19:59:15 status unpacked libsemanage-common:all 2.6-2
2018-12-25 19:59:15 status unpacked libsemanage-common:all 2.6-2
2018-12-25 19:59:15 status half-configured libsemanage-common:all 2.6-2
2018-12-25 19:59:15 status installed libsemanage-common:all 2.6-2
2018-12-25 19:59:15 configure libaudit-common:all 1:2.6.7-2 <none>
2018-12-25 19:59:15 status unpacked libaudit-common:all 1:2.6.7-2
2018-12-25 19:59:15 status unpacked libaudit-common:all 1:2.6.7-2
2018-12-25 19:59:15 status half-configured libaudit-common:all 1:2.6.7-2
2018-12-25 19:59:15 status installed libaudit-common:all 1:2.6.7-2
2018-12-25 19:59:15 configure libc6:amd64 2.24-11+deb9u3 <none>
2018-12-25 19:59:15 status unpacked libc6:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status unpacked libc6:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status half-configured libc6:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status installed libc6:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 configure libbz2-1.0:amd64 1.0.6-8.1 <none>
2018-12-25 19:59:15 status unpacked libbz2-1.0:amd64 1.0.6-8.1
2018-12-25 19:59:15 status half-configured libbz2-1.0:amd64 1.0.6-8.1
2018-12-25 19:59:15 status installed libbz2-1.0:amd64 1.0.6-8.1
2018-12-25 19:59:15 configure libgpg-error0:amd64 1.26-2 <none>
2018-12-25 19:59:15 status unpacked libgpg-error0:amd64 1.26-2
2018-12-25 19:59:15 status half-configured libgpg-error0:amd64 1.26-2
2018-12-25 19:59:15 status installed libgpg-error0:amd64 1.26-2
2018-12-25 19:59:15 configure libc-bin:amd64 2.24-11+deb9u3 <none>
2018-12-25 19:59:15 status unpacked libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status unpacked libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status unpacked libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status unpacked libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status unpacked libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status unpacked libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status half-configured libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status installed libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 configure libdebconfclient0:amd64 0.227 <none>
2018-12-25 19:59:15 status triggers-pending libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:15 status unpacked libdebconfclient0:amd64 0.227
2018-12-25 19:59:16 status half-configured libdebconfclient0:amd64 0.227
2018-12-25 19:59:16 status installed libdebconfclient0:amd64 0.227
2018-12-25 19:59:16 configure diffutils:amd64 1:3.5-3 <none>
2018-12-25 19:59:16 status unpacked diffutils:amd64 1:3.5-3
2018-12-25 19:59:16 status half-configured diffutils:amd64 1:3.5-3
2018-12-25 19:59:16 status installed diffutils:amd64 1:3.5-3
2018-12-25 19:59:16 configure libcomerr2:amd64 1.43.4-2 <none>
2018-12-25 19:59:16 status unpacked libcomerr2:amd64 1.43.4-2
2018-12-25 19:59:16 status half-configured libcomerr2:amd64 1.43.4-2
2018-12-25 19:59:16 status installed libcomerr2:amd64 1.43.4-2
2018-12-25 19:59:16 configure libcap-ng0:amd64 0.7.7-3+b1 <none>
2018-12-25 19:59:16 status unpacked libcap-ng0:amd64 0.7.7-3+b1
2018-12-25 19:59:16 status half-configured libcap-ng0:amd64 0.7.7-3+b1
2018-12-25 19:59:16 status installed libcap-ng0:amd64 0.7.7-3+b1
2018-12-25 19:59:16 configure libsepol1:amd64 2.6-2 <none>
2018-12-25 19:59:16 status unpacked libsepol1:amd64 2.6-2
2018-12-25 19:59:16 status half-configured libsepol1:amd64 2.6-2
2018-12-25 19:59:16 status installed libsepol1:amd64 2.6-2
2018-12-25 19:59:16 configure libgcc1:amd64 1:6.3.0-18+deb9u1 <none>
2018-12-25 19:59:16 status unpacked libgcc1:amd64 1:6.3.0-18+deb9u1
2018-12-25 19:59:16 status half-configured libgcc1:amd64 1:6.3.0-18+deb9u1
2018-12-25 19:59:16 status installed libgcc1:amd64 1:6.3.0-18+deb9u1
2018-12-25 19:59:16 configure libustr-1.0-1:amd64 1.0.4-6 <none>
2018-12-25 19:59:16 status unpacked libustr-1.0-1:amd64 1.0.4-6
2018-12-25 19:59:16 status half-configured libustr-1.0-1:amd64 1.0.4-6
2018-12-25 19:59:16 status installed libustr-1.0-1:amd64 1.0.4-6
2018-12-25 19:59:16 configure libsmartcols1:amd64 2.29.2-1+deb9u1 <none>
2018-12-25 19:59:16 status unpacked libsmartcols1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:16 status half-configured libsmartcols1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:16 status installed libsmartcols1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:16 configure libaudit1:amd64 1:2.6.7-2 <none>
2018-12-25 19:59:16 status unpacked libaudit1:amd64 1:2.6.7-2
2018-12-25 19:59:16 status half-configured libaudit1:amd64 1:2.6.7-2
2018-12-25 19:59:16 status installed libaudit1:amd64 1:2.6.7-2
2018-12-25 19:59:16 configure libtinfo5:amd64 6.0+20161126-1+deb9u2 <none>
2018-12-25 19:59:16 status unpacked libtinfo5:amd64 6.0+20161126-1+deb9u2
2018-12-25 19:59:16 status half-configured libtinfo5:amd64 6.0+20161126-1+deb9u2
2018-12-25 19:59:16 status installed libtinfo5:amd64 6.0+20161126-1+deb9u2
2018-12-25 19:59:16 configure libudev1:amd64 232-25+deb9u6 <none>
2018-12-25 19:59:16 status unpacked libudev1:amd64 232-25+deb9u6
2018-12-25 19:59:16 status half-configured libudev1:amd64 232-25+deb9u6
2018-12-25 19:59:16 status installed libudev1:amd64 232-25+deb9u6
2018-12-25 19:59:16 configure libattr1:amd64 1:2.4.47-2+b2 <none>
2018-12-25 19:59:16 status unpacked libattr1:amd64 1:2.4.47-2+b2
2018-12-25 19:59:16 status half-configured libattr1:amd64 1:2.4.47-2+b2
2018-12-25 19:59:16 status installed libattr1:amd64 1:2.4.47-2+b2
2018-12-25 19:59:16 configure libss2:amd64 1.43.4-2 <none>
2018-12-25 19:59:16 status unpacked libss2:amd64 1.43.4-2
2018-12-25 19:59:17 status half-configured libss2:amd64 1.43.4-2
2018-12-25 19:59:17 status installed libss2:amd64 1.43.4-2
2018-12-25 19:59:17 configure liblzma5:amd64 5.2.2-1.2+b1 <none>
2018-12-25 19:59:17 status unpacked liblzma5:amd64 5.2.2-1.2+b1
2018-12-25 19:59:17 status half-configured liblzma5:amd64 5.2.2-1.2+b1
2018-12-25 19:59:17 status installed liblzma5:amd64 5.2.2-1.2+b1
2018-12-25 19:59:17 configure base-passwd:amd64 3.5.43 <none>
2018-12-25 19:59:17 status unpacked base-passwd:amd64 3.5.43
2018-12-25 19:59:17 status half-configured base-passwd:amd64 3.5.43
2018-12-25 19:59:17 status installed base-passwd:amd64 3.5.43
2018-12-25 19:59:17 configure e2fslibs:amd64 1.43.4-2 <none>
2018-12-25 19:59:17 status unpacked e2fslibs:amd64 1.43.4-2
2018-12-25 19:59:17 status half-configured e2fslibs:amd64 1.43.4-2
2018-12-25 19:59:17 status installed e2fslibs:amd64 1.43.4-2
2018-12-25 19:59:17 configure liblz4-1:amd64 0.0~r131-2+b1 <none>
2018-12-25 19:59:17 status unpacked liblz4-1:amd64 0.0~r131-2+b1
2018-12-25 19:59:17 status half-configured liblz4-1:amd64 0.0~r131-2+b1
2018-12-25 19:59:17 status installed liblz4-1:amd64 0.0~r131-2+b1
2018-12-25 19:59:17 configure debianutils:amd64 4.8.1.1 <none>
2018-12-25 19:59:17 status unpacked debianutils:amd64 4.8.1.1
2018-12-25 19:59:17 status half-configured debianutils:amd64 4.8.1.1
2018-12-25 19:59:17 status installed debianutils:amd64 4.8.1.1
2018-12-25 19:59:17 configure libgcrypt20:amd64 1.7.6-2+deb9u3 <none>
2018-12-25 19:59:17 status unpacked libgcrypt20:amd64 1.7.6-2+deb9u3
2018-12-25 19:59:17 status half-configured libgcrypt20:amd64 1.7.6-2+deb9u3
2018-12-25 19:59:17 status installed libgcrypt20:amd64 1.7.6-2+deb9u3
2018-12-25 19:59:17 configure libncursesw5:amd64 6.0+20161126-1+deb9u2 <none>
2018-12-25 19:59:17 status unpacked libncursesw5:amd64 6.0+20161126-1+deb9u2
2018-12-25 19:59:17 status half-configured libncursesw5:amd64 6.0+20161126-1+deb9u2
2018-12-25 19:59:17 status installed libncursesw5:amd64 6.0+20161126-1+deb9u2
2018-12-25 19:59:17 configure libdb5.3:amd64 5.3.28-12+deb9u1 <none>
2018-12-25 19:59:17 status unpacked libdb5.3:amd64 5.3.28-12+deb9u1
2018-12-25 19:59:17 status half-configured libdb5.3:amd64 5.3.28-12+deb9u1
2018-12-25 19:59:17 status installed libdb5.3:amd64 5.3.28-12+deb9u1
2018-12-25 19:59:17 configure zlib1g:amd64 1:1.2.8.dfsg-5 <none>
2018-12-25 19:59:17 status unpacked zlib1g:amd64 1:1.2.8.dfsg-5
2018-12-25 19:59:17 status half-configured zlib1g:amd64 1:1.2.8.dfsg-5
2018-12-25 19:59:17 status installed zlib1g:amd64 1:1.2.8.dfsg-5
2018-12-25 19:59:17 configure hostname:amd64 3.18+b1 <none>
2018-12-25 19:59:17 status unpacked hostname:amd64 3.18+b1
2018-12-25 19:59:17 status half-configured hostname:amd64 3.18+b1
2018-12-25 19:59:17 status installed hostname:amd64 3.18+b1
2018-12-25 19:59:17 configure multiarch-support:amd64 2.24-11+deb9u3 <none>
2018-12-25 19:59:17 status unpacked multiarch-support:amd64 2.24-11+deb9u3
2018-12-25 19:59:18 status half-configured multiarch-support:amd64 2.24-11+deb9u3
2018-12-25 19:59:18 status installed multiarch-support:amd64 2.24-11+deb9u3
2018-12-25 19:59:18 configure mawk:amd64 1.3.3-17+b3 <none>
2018-12-25 19:59:18 status unpacked mawk:amd64 1.3.3-17+b3
2018-12-25 19:59:18 status half-configured mawk:amd64 1.3.3-17+b3
2018-12-25 19:59:18 status installed mawk:amd64 1.3.3-17+b3
2018-12-25 19:59:18 configure libpcre3:amd64 2:8.39-3 <none>
2018-12-25 19:59:18 status unpacked libpcre3:amd64 2:8.39-3
2018-12-25 19:59:18 status half-configured libpcre3:amd64 2:8.39-3
2018-12-25 19:59:18 status installed libpcre3:amd64 2:8.39-3
2018-12-25 19:59:18 configure base-files:amd64 9.9+deb9u6 <none>
2018-12-25 19:59:18 status unpacked base-files:amd64 9.9+deb9u6
2018-12-25 19:59:18 status unpacked base-files:amd64 9.9+deb9u6
2018-12-25 19:59:18 status unpacked base-files:amd64 9.9+deb9u6
2018-12-25 19:59:18 status unpacked base-files:amd64 9.9+deb9u6
2018-12-25 19:59:18 status unpacked base-files:amd64 9.9+deb9u6
2018-12-25 19:59:18 status unpacked base-files:amd64 9.9+deb9u6
2018-12-25 19:59:18 status unpacked base-files:amd64 9.9+deb9u6
2018-12-25 19:59:18 status half-configured base-files:amd64 9.9+deb9u6
2018-12-25 19:59:18 status installed base-files:amd64 9.9+deb9u6
2018-12-25 19:59:18 configure libselinux1:amd64 2.6-3+b3 <none>
2018-12-25 19:59:18 status unpacked libselinux1:amd64 2.6-3+b3
2018-12-25 19:59:18 status half-configured libselinux1:amd64 2.6-3+b3
2018-12-25 19:59:18 status installed libselinux1:amd64 2.6-3+b3
2018-12-25 19:59:18 configure findutils:amd64 4.6.0+git+20161106-2 <none>
2018-12-25 19:59:18 status unpacked findutils:amd64 4.6.0+git+20161106-2
2018-12-25 19:59:18 status half-configured findutils:amd64 4.6.0+git+20161106-2
2018-12-25 19:59:18 status installed findutils:amd64 4.6.0+git+20161106-2
2018-12-25 19:59:18 configure libacl1:amd64 2.2.52-3+b1 <none>
2018-12-25 19:59:18 status unpacked libacl1:amd64 2.2.52-3+b1
2018-12-25 19:59:18 status half-configured libacl1:amd64 2.2.52-3+b1
2018-12-25 19:59:18 status installed libacl1:amd64 2.2.52-3+b1
2018-12-25 19:59:18 configure ncurses-bin:amd64 6.0+20161126-1+deb9u2 <none>
2018-12-25 19:59:18 status unpacked ncurses-bin:amd64 6.0+20161126-1+deb9u2
2018-12-25 19:59:18 status half-configured ncurses-bin:amd64 6.0+20161126-1+deb9u2
2018-12-25 19:59:18 status installed ncurses-bin:amd64 6.0+20161126-1+deb9u2
2018-12-25 19:59:18 configure sed:amd64 4.4-1 <none>
2018-12-25 19:59:18 status unpacked sed:amd64 4.4-1
2018-12-25 19:59:18 status half-configured sed:amd64 4.4-1
2018-12-25 19:59:18 status installed sed:amd64 4.4-1
2018-12-25 19:59:18 configure libsystemd0:amd64 232-25+deb9u6 <none>
2018-12-25 19:59:18 status unpacked libsystemd0:amd64 232-25+deb9u6
2018-12-25 19:59:18 status half-configured libsystemd0:amd64 232-25+deb9u6
2018-12-25 19:59:18 status installed libsystemd0:amd64 232-25+deb9u6
2018-12-25 19:59:18 configure coreutils:amd64 8.26-3 <none>
2018-12-25 19:59:18 status unpacked coreutils:amd64 8.26-3
2018-12-25 19:59:19 status half-configured coreutils:amd64 8.26-3
2018-12-25 19:59:19 status installed coreutils:amd64 8.26-3
2018-12-25 19:59:19 configure tar:amd64 1.29b-1.1 <none>
2018-12-25 19:59:19 status unpacked tar:amd64 1.29b-1.1
2018-12-25 19:59:19 status unpacked tar:amd64 1.29b-1.1
2018-12-25 19:59:19 status half-configured tar:amd64 1.29b-1.1
2018-12-25 19:59:19 status installed tar:amd64 1.29b-1.1
2018-12-25 19:59:19 configure libsemanage1:amd64 2.6-2 <none>
2018-12-25 19:59:19 status unpacked libsemanage1:amd64 2.6-2
2018-12-25 19:59:19 status half-configured libsemanage1:amd64 2.6-2
2018-12-25 19:59:19 status installed libsemanage1:amd64 2.6-2
2018-12-25 19:59:19 configure dpkg:amd64 1.18.25 <none>
2018-12-25 19:59:19 status unpacked dpkg:amd64 1.18.25
2018-12-25 19:59:19 status unpacked dpkg:amd64 1.18.25
2018-12-25 19:59:19 status unpacked dpkg:amd64 1.18.25
2018-12-25 19:59:19 status unpacked dpkg:amd64 1.18.25
2018-12-25 19:59:19 status unpacked dpkg:amd64 1.18.25
2018-12-25 19:59:19 status half-configured dpkg:amd64 1.18.25
2018-12-25 19:59:19 status installed dpkg:amd64 1.18.25
2018-12-25 19:59:19 configure perl-base:amd64 5.24.1-3+deb9u4 <none>
2018-12-25 19:59:19 status unpacked perl-base:amd64 5.24.1-3+deb9u4
2018-12-25 19:59:19 status half-configured perl-base:amd64 5.24.1-3+deb9u4
2018-12-25 19:59:19 status installed perl-base:amd64 5.24.1-3+deb9u4
2018-12-25 19:59:19 configure grep:amd64 2.27-2 <none>
2018-12-25 19:59:19 status unpacked grep:amd64 2.27-2
2018-12-25 19:59:19 status half-configured grep:amd64 2.27-2
2018-12-25 19:59:19 status installed grep:amd64 2.27-2
2018-12-25 19:59:19 configure debconf:all 1.5.61 <none>
2018-12-25 19:59:19 status unpacked debconf:all 1.5.61
2018-12-25 19:59:19 status unpacked debconf:all 1.5.61
2018-12-25 19:59:19 status unpacked debconf:all 1.5.61
2018-12-25 19:59:19 status half-configured debconf:all 1.5.61
2018-12-25 19:59:19 status installed debconf:all 1.5.61
2018-12-25 19:59:19 configure tzdata:all 2018g-0+deb9u1 <none>
2018-12-25 19:59:19 status unpacked tzdata:all 2018g-0+deb9u1
2018-12-25 19:59:20 status half-configured tzdata:all 2018g-0+deb9u1
2018-12-25 19:59:20 status installed tzdata:all 2018g-0+deb9u1
2018-12-25 19:59:20 configure gzip:amd64 1.6-5+b1 <none>
2018-12-25 19:59:20 status unpacked gzip:amd64 1.6-5+b1
2018-12-25 19:59:20 status half-configured gzip:amd64 1.6-5+b1
2018-12-25 19:59:20 status installed gzip:amd64 1.6-5+b1
2018-12-25 19:59:20 configure bsdutils:amd64 1:2.29.2-1+deb9u1 <none>
2018-12-25 19:59:20 status unpacked bsdutils:amd64 1:2.29.2-1+deb9u1
2018-12-25 19:59:20 status half-configured bsdutils:amd64 1:2.29.2-1+deb9u1
2018-12-25 19:59:20 status installed bsdutils:amd64 1:2.29.2-1+deb9u1
2018-12-25 19:59:20 configure dash:amd64 0.5.8-2.4 <none>
2018-12-25 19:59:20 status unpacked dash:amd64 0.5.8-2.4
2018-12-25 19:59:20 status half-configured dash:amd64 0.5.8-2.4
2018-12-25 19:59:20 status installed dash:amd64 0.5.8-2.4
2018-12-25 19:59:20 configure init-system-helpers:all 1.48 <none>
2018-12-25 19:59:20 status unpacked init-system-helpers:all 1.48
2018-12-25 19:59:20 status half-configured init-system-helpers:all 1.48
2018-12-25 19:59:20 status installed init-system-helpers:all 1.48
2018-12-25 19:59:20 configure libpam0g:amd64 1.1.8-3.6 <none>
2018-12-25 19:59:20 status unpacked libpam0g:amd64 1.1.8-3.6
2018-12-25 19:59:20 status half-configured libpam0g:amd64 1.1.8-3.6
2018-12-25 19:59:20 status installed libpam0g:amd64 1.1.8-3.6
2018-12-25 19:59:20 configure libpam-modules-bin:amd64 1.1.8-3.6 <none>
2018-12-25 19:59:20 status unpacked libpam-modules-bin:amd64 1.1.8-3.6
2018-12-25 19:59:20 status half-configured libpam-modules-bin:amd64 1.1.8-3.6
2018-12-25 19:59:20 status installed libpam-modules-bin:amd64 1.1.8-3.6
2018-12-25 19:59:21 configure bash:amd64 4.4-5 <none>
2018-12-25 19:59:21 status unpacked bash:amd64 4.4-5
2018-12-25 19:59:21 status unpacked bash:amd64 4.4-5
2018-12-25 19:59:21 status unpacked bash:amd64 4.4-5
2018-12-25 19:59:21 status unpacked bash:amd64 4.4-5
2018-12-25 19:59:21 status unpacked bash:amd64 4.4-5
2018-12-25 19:59:21 status half-configured bash:amd64 4.4-5
2018-12-25 19:59:21 status installed bash:amd64 4.4-5
2018-12-25 19:59:21 configure libpam-modules:amd64 1.1.8-3.6 <none>
2018-12-25 19:59:21 status unpacked libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status half-configured libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 status installed libpam-modules:amd64 1.1.8-3.6
2018-12-25 19:59:21 configure libpam-runtime:all 1.1.8-3.6 <none>
2018-12-25 19:59:21 status unpacked libpam-runtime:all 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-runtime:all 1.1.8-3.6
2018-12-25 19:59:21 status unpacked libpam-runtime:all 1.1.8-3.6
2018-12-25 19:59:21 status half-configured libpam-runtime:all 1.1.8-3.6
2018-12-25 19:59:21 status installed libpam-runtime:all 1.1.8-3.6
2018-12-25 19:59:22 configure passwd:amd64 1:4.4-4.1 <none>
2018-12-25 19:59:22 status unpacked passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 status half-configured passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 status installed passwd:amd64 1:4.4-4.1
2018-12-25 19:59:22 configure login:amd64 1:4.4-4.1 <none>
2018-12-25 19:59:22 status unpacked login:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked login:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked login:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked login:amd64 1:4.4-4.1
2018-12-25 19:59:22 status unpacked login:amd64 1:4.4-4.1
2018-12-25 19:59:22 status half-configured login:amd64 1:4.4-4.1
2018-12-25 19:59:22 status installed login:amd64 1:4.4-4.1
2018-12-25 19:59:22 configure libuuid1:amd64 2.29.2-1+deb9u1 <none>
2018-12-25 19:59:22 status unpacked libuuid1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 status half-configured libuuid1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 status installed libuuid1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 configure libblkid1:amd64 2.29.2-1+deb9u1 <none>
2018-12-25 19:59:22 status unpacked libblkid1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 status half-configured libblkid1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 status installed libblkid1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 configure libmount1:amd64 2.29.2-1+deb9u1 <none>
2018-12-25 19:59:22 status unpacked libmount1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 status half-configured libmount1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 status installed libmount1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 configure mount:amd64 2.29.2-1+deb9u1 <none>
2018-12-25 19:59:22 status unpacked mount:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 status half-configured mount:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 status installed mount:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:22 configure libfdisk1:amd64 2.29.2-1+deb9u1 <none>
2018-12-25 19:59:22 status unpacked libfdisk1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 status half-configured libfdisk1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 status installed libfdisk1:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 configure util-linux:amd64 2.29.2-1+deb9u1 <none>
2018-12-25 19:59:23 status unpacked util-linux:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 status unpacked util-linux:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 status unpacked util-linux:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 status unpacked util-linux:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 status unpacked util-linux:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 status half-configured util-linux:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 status installed util-linux:amd64 2.29.2-1+deb9u1
2018-12-25 19:59:23 configure e2fsprogs:amd64 1.43.4-2 <none>
2018-12-25 19:59:23 status unpacked e2fsprogs:amd64 1.43.4-2
2018-12-25 19:59:23 status unpacked e2fsprogs:amd64 1.43.4-2
2018-12-25 19:59:23 status half-configured e2fsprogs:amd64 1.43.4-2
2018-12-25 19:59:23 status installed e2fsprogs:amd64 1.43.4-2
2018-12-25 19:59:23 configure sysvinit-utils:amd64 2.88dsf-59.9 <none>
2018-12-25 19:59:23 status unpacked sysvinit-utils:amd64 2.88dsf-59.9
2018-12-25 19:59:23 status half-configured sysvinit-utils:amd64 2.88dsf-59.9
2018-12-25 19:59:23 status installed sysvinit-utils:amd64 2.88dsf-59.9
2018-12-25 19:59:23 trigproc libc-bin:amd64 2.24-11+deb9u3 <none>
2018-12-25 19:59:23 status half-configured libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:23 status installed libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:24 startup archives unpack
2018-12-25 19:59:24 install adduser:all <none> 3.115
2018-12-25 19:59:24 status half-installed adduser:all 3.115
2018-12-25 19:59:25 status unpacked adduser:all 3.115
2018-12-25 19:59:25 status unpacked adduser:all 3.115
2018-12-25 19:59:25 install apt:amd64 <none> 1.4.8
2018-12-25 19:59:25 status triggers-pending libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:25 status half-installed apt:amd64 1.4.8
2018-12-25 19:59:26 status unpacked apt:amd64 1.4.8
2018-12-25 19:59:26 status unpacked apt:amd64 1.4.8
2018-12-25 19:59:26 install libapt-pkg5.0:amd64 <none> 1.4.8
2018-12-25 19:59:26 status half-installed libapt-pkg5.0:amd64 1.4.8
2018-12-25 19:59:27 status unpacked libapt-pkg5.0:amd64 1.4.8
2018-12-25 19:59:27 status unpacked libapt-pkg5.0:amd64 1.4.8
2018-12-25 19:59:27 install debian-archive-keyring:all <none> 2017.5
2018-12-25 19:59:27 status half-installed debian-archive-keyring:all 2017.5
2018-12-25 19:59:27 status unpacked debian-archive-keyring:all 2017.5
2018-12-25 19:59:27 status unpacked debian-archive-keyring:all 2017.5
2018-12-25 19:59:27 install libstdc++6:amd64 <none> 6.3.0-18+deb9u1
2018-12-25 19:59:27 status half-installed libstdc++6:amd64 6.3.0-18+deb9u1
2018-12-25 19:59:27 status unpacked libstdc++6:amd64 6.3.0-18+deb9u1
2018-12-25 19:59:27 status unpacked libstdc++6:amd64 6.3.0-18+deb9u1
2018-12-25 19:59:28 install gpgv:amd64 <none> 2.1.18-8~deb9u3
2018-12-25 19:59:28 status half-installed gpgv:amd64 2.1.18-8~deb9u3
2018-12-25 19:59:28 status unpacked gpgv:amd64 2.1.18-8~deb9u3
2018-12-25 19:59:28 status unpacked gpgv:amd64 2.1.18-8~deb9u3
2018-12-25 19:59:28 trigproc libc-bin:amd64 2.24-11+deb9u3 <none>
2018-12-25 19:59:28 status half-configured libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:28 status installed libc-bin:amd64 2.24-11+deb9u3
2018-12-25 19:59:28 startup packages configure
2018-12-25 19:59:28 configure gpgv:amd64 2.1.18-8~deb9u3 <none>
2018-12-25 19:59:28 status unpacked gpgv:amd64 2.1.18-8~deb9u3
2018-12-25 19:59:28 status half-configured gpgv:amd64 2.1.18-8~deb9u3
2018-12-25 19:59:28 status installed gpgv:amd64 2.1.18-8~deb9u3
2018-12-25 19:59:28 configure debian-archive-keyring:all 2017.5 <none>
2018-12-25 19:59:28 status unpacked debian-archive-keyring:all 2017.5
2018-12-25 19:59:28 status unpacked debian-archive-keyring:all 2017.5
2018-12-25 19:59:28 status unpacked debian-archive-keyring:all 2017.5
2018-12-25 19:59:28 status unpacked debian-archive-keyring:all 2017.5
2018-12-25 19:59:28 status unpacked debian-archive-keyring:all 2017.5
2018-12-25 19:59:28 status unpacked debian-archive-keyring:all 2017.5
2018-12-25 19:59:28 status unpacked debian-archive-keyring:all 2017.5
